type,vmag,bmag,ra,de,smax,smin,angl,morp,snam,ids
Cl*,12.9375,13.1875,88.94291461719695,-68.2020889759708,0.015833232269734765,0.015833232269734765,32544.002763428616,,NGC 2147,NGC 2147|ESO 57-54
Cl*,12.9375,13.1875,78.21412177083332,-70.47231408248865,0.01833308150595927,0.016666515348476265,49.909995435220765,,NGC 1878,NGC 1878|ESO 56-80
Cl*,12.9375,13.125,79.84999988837546,-69.78791546727507,0.016666515348476265,0.014999949190993265,19.919235846343714,,NGC 1921E,NGC 1921E|ESO 56-102
Cl*,12.9375,13.75,88.92919959734355,-74.35389009723913,0.03833272916940154,0.03833272916940154,89.97227876663116,,NGC 2161,NGC 2161|ESO 33-31
GiG,12.9375,13.3125,53.302400131804134,-50.41420341484566,0.0508328291241703,0.011999788598065362,147.71568155715565,Sc,IC 1959,IC 1959|PGC 13163|ESO 200-39
GiP,12.9375,13.9375,45.909929298748914,-15.61350508413547,0.047165871313519944,0.03866655466508589,47.8956906867141,E...,NGC 1199,NGC 1199|PGC 11527|MCG-03-08-067
GiG,nan,12.9375,56.34294080310515,-18.633620074723563,0.03983280946586549,0.02933310116426408,29.990759588877054,SBa:r,NGC 1452,NGC 1452|PGC 13765|ESO 549-12|MCG-03-10-044
Cl*,12.9375,13.5,81.37870550765093,-69.83694256513742,0.0249997730227144,0.0249997730227144,32544.002763428616,,NGC 1958,NGC 1958|ESO 56-119
BiC,nan,13.0,42.391159272331144,-31.189427052362948,0.04399922485957299,0.02999989838198653,3.9726565873325947,E,IC 1860,IC 1860|PGC 10707|ESO 416-31|MCG-05-07-035
GiG,nan,13.0,40.12134739225807,-11.277538782018873,0.028165992589838228,0.021166329351044996,58.638649345416326,,NGC 1045,NGC 1045|PGC 10129|MCG-02-07-059
GiG,nan,13.0,44.733388233079275,-12.39854187199985,0.02649985331917835,0.024499888552834123,49.909995435220765,,NGC 1162,NGC 1162|PGC 11274|MCG-02-08-036
GiG,nan,13.0,45.97700517149302,-11.991852772023453,0.04849946574896485,0.03133263904378518,83.70555288238819,,NGC 1200,NGC 1200|PGC 11545|MCG-02-08-043
GiG,nan,13.0,48.059663038118586,-10.481119088001575,0.059166513685231556,0.008666656283099358,69.82923128156447,Sb,NGC 1247,NGC 1247|PGC 11931|MCG-02-09-014
HII,nan,13.0,11.631250373471715,-73.10443676217962,0.021666640707748396,0.01833308150595927,109.66770297425191,,NGC 261,NGC 261|ESO 29-12
GiG,nan,13.0,38.26427359844509,-10.759885575012811,0.03033287010402463,0.019499763193561993,37.82416694418076,Sb,NGC 977,NGC 977|PGC 9713|MCG-02-07-031
Cl*,13.0,13.0,8.994500240618072,-73.16569672884545,0.01999964766344227,0.01999964766344227,0.0,,NGC 176,NGC 176|Cl Kron 12|Cl Lindsay 16|ESO 29-2
Cl*,13.0,13.25,74.6647524969339,-66.42953877313671,0.021666640707748396,0.01999964766344227,39.83847169268743,,NGC 1776,NGC 1776|ESO 85-28
Cl*,13.0,nan,22.38388741022785,-73.56059094589888,0.0533326783603948,0.0483329798879458,89.97227876663116,,NGC 602,NGC 602|ESO 29-43
G,nan,13.0,16.85441726763789,-69.8792419266673,0.04066609254460699,0.01833308150595927,161.14437988053342,SA(s)c ,NGC 406,NGC 406|PGC 3980|ESO 51-18
Cl*,13.0,nan,75.96670949614331,-67.2625076631764,0.014999949190993265,0.0124998865113572,0.0,,NGC 1816,NGC 1816|ESO 85-37
G,nan,13.0,26.98030419332265,-26.89221695114429,0.03699998850760289,0.02083293074218377,141.44895567291266,E/S0,IC 1729,IC 1729|PGC 6598|ESO 477-4|MCG-05-05-014
Cl*,13.0,13.6875,89.46654423972677,-66.40057194086668,0.0249997730227144,0.0249997730227144,89.97227876663116,,NGC 2153,NGC 2153|ESO 86-43
GiG,nan,13.0,27.174927018627564,-48.64853121250578,0.03249974761821103,0.023499692726250448,83.70555288238819,SB:c,NGC 692,NGC 692|PGC 6642|ESO 197-3
Cl*,13.0,13.5,74.46279063336581,-71.90275377017515,0.02999989838198653,0.02999989838198653,89.97227876663116,,NGC 1789,NGC 1789|ESO 56-37
GiG,nan,13.0625,19.89474108043276,-58.52442126173704,0.02999989838198653,0.020999843490025944,89.97227876663116,S0,NGC 484,NGC 484|PGC 4764|ESO 113-36
G,nan,13.0625,35.27660200641455,-33.72065759272907,0.03349951655797158,0.023833091335111672,24.954997717610382,Sa,NGC 897,NGC 897|PGC 8944|ESO 355-7|MCG-06-06-003
GiG,nan,13.0625,51.33374836770983,-36.38555835024692,0.06449918387971866,0.03133263904378518,129.8107504593186,I,NGC 1326B,NGC 1326B|PGC 12788|ESO 357-29|MCG-06-08-014
GiP,nan,13.0625,35.47139558644872,-20.823228458467767,0.027166650536900802,0.020166560411284444,120.85828491040006,Ir,NGC 899,NGC 899|PGC 8990|ESO 545-7|MCG-04-06-030
GiG,13.0625,13.8125,50.040370086097965,-6.262032690509521,0.020166560411284444,0.01116650551932386,48.79093724160595,Sc ,NGC 1299,NGC 1299|PGC 12466|MCG-01-09-028|SDSS J032009.68-061543.2
Cl*,13.0625,13.125,85.71387438518192,-67.32166393157786,0.0249997730227144,0.0233332068652314,139.65846256312895,,NGC 2095,NGC 2095|ESO 86-24
Cl*,13.0625,13.5,80.3514177357244,-69.94214113873396,0.014999949190993265,0.0133331695900987,89.97227876663116,,NGC 1938,NGC 1938
G,nan,13.0625,34.88587420475483,-16.069667805591205,0.027666535006781078,0.02233301103864772,20.926388220597048,5,NGC 887,NGC 887|PGC 8868|MCG-03-07-001
Cl*,13.0625,13.3125,73.38854531089544,-68.76652214860226,0.01999964766344227,0.01833308150595927,49.909995435220765,,NGC 1734,NGC 1734|ESO 56-18
Cl*,13.0625,13.4375,84.4264998398505,-70.16500338116228,0.016666515348476265,0.014999949190993265,139.65846256312895,,NGC 2066,NGC 2066|ESO 57-3
BiC,nan,13.0625,16.92745077288554,-46.90757404967759,0.02999989838198653,0.023499692726250448,8.952465548918523,E/S0,IC 1625,IC 1625|PGC 4001|ESO 243-33
GiP,nan,13.0625,62.99720479066545,-32.85079202079299,0.0249997730227144,0.014999949190993265,122.64877802018377,S,NGC 1531,NGC 1531|PGC 14635|ESO 359-26|MCG-05-11-001
GiP,nan,13.0625,18.59167076038864,-55.40055911275105,0.0258330561014559,0.0258330561014559,0.0,I,NGC 454W,NGC 454W|PGC 4461
G,13.0625,14.5,41.2913997782162,-4.710791715841239,0.018166595644940216,0.013666568198959925,165.62061265499267,S...,NGC 1080,NGC 1080|PGC 10416|SDSS J024509.95-044238.7
GiG,nan,13.0625,51.634163993069066,-35.713573603849845,0.03283271934024913,0.023499692726250448,14.995379794438527,S0,NGC 1336,NGC 1336|PGC 12848|ESO 358-2|MCG-06-08-016
Cl*,13.0625,13.4375,74.77312710849449,-70.16711390961582,0.01999964766344227,0.016666515348476265,29.990759588877054,,NGC 1791,NGC 1791|ESO 56-41
GiP,13.125,13.5,55.12273433807162,-26.86206337350598,0.017666284288236817,0.0074999745954966324,132.49649012399414,S0,NGC 1412,NGC 1412|IC 1981|TYC 6450-335-1|PGC 13520|ESO 482-29|MCG-05-09-021
GlC,13.125,13.9375,69.59587786857101,-68.67236116070448,0.0249997730227144,0.0249997730227144,0.0,,NGC 1652,NGC 1652|ESO 55-32
Sy2,13.125,13.9375,42.91792053659542,-16.651109856803302,0.025166258883733448,0.010999806214893248,53.9386049322341,,NGC 1125,NGC 1125|PGC 10851|MCG-03-08-035
G,nan,13.125,79.95125061263172,-32.14222136610674,0.04033312082256889,0.027833020867800127,59.98151917775411,Sd/Ir,NGC 1879,NGC 1879|PGC 17113|ESO 423-6|MCG-05-13-016
Cl*,13.125,13.1875,76.28637600967822,-66.21206554996351,0.01999964766344227,0.016666515348476265,99.81999087044153,,NGC 1822,NGC 1822|ESO 85-42
IG,13.125,13.25,62.749323565307364,-56.480456416759594,0.027833020867800127,0.020166560411284444,156.66814710607414,SB(s)cpec? ,NGC 1536,NGC 1536|PGC 14620|ESO 157-5
Cl*,13.125,13.375,83.98316592120334,-70.18520025053802,0.015833232269734765,0.014999949190993265,89.97227876663116,,NGC 2047,NGC 2047|ESO 56-167
Sy2,13.125,13.875,23.490629065221842,-36.49328067874177,0.02483328716169535,0.02233301103864772,159.3538867707497,S0a,NGC 612,NGC 612|PGC 5827|ESO 353-15|MCG-06-04-046
Sy2,nan,13.125,18.529241123827436,-32.650896289448816,0.03866655466508589,0.008666656283099358,169.2015988745601,Sab,IC 1657,IC 1657|IC 1663|PGC 4440|ESO 352-24|MCG-06-03-030
Cl*,13.125,13.625,77.59212376387698,-70.77867538752038,0.0249997730227144,0.0249997730227144,0.0,,NGC 1861,NGC 1861|ESO 56-76
G,nan,13.125,76.7341700418534,-59.72389127245041,0.035666394072157985,0.013833267503390539,163.830119545209,SB/Ir,NGC 1824,NGC 1824|PGC 16761|ESO 119-36
Cl*,13.125,13.6875,81.12529182906513,-69.89979396587988,0.02833333222450353,0.02833333222450353,89.97227876663116,,NGC 1950,NGC 1950|ESO 56-116
EmG,nan,13.1875,17.648464324692256,-30.221029171460263,0.03299920520126818,0.021666640707748396,22.940692969103715,Sc,NGC 418,NGC 418|PGC 4189|ESO 412-9|MCG-05-04-002
GiG,13.1875,14.125,55.029737897427324,-18.443459070493958,0.025166258883733448,0.010999806214893248,112.80106591637339,SB0,IC 343,IC 343|PGC 13495|ESO 548-66|MCG-03-10-029
LSB,13.1875,13.0,40.260403213570356,-6.935865856850731,0.03016638424300558,0.017333312566198716,95.7913813734282,SABd ,NGC 1051,NGC 1051|NGC 961|IC 249|PGC 10172|MCG-01-07-033|SDSS J024102.48-065609.3
GiG,nan,13.1875,37.38239030866436,-42.811284208178606,0.03466662513239743,0.0266663391801974,34.91461564078224,S0,IC 1812,IC 1812|PGC 9486|ESO 246-19|MCG-07-06-008
Cl*,13.1875,13.1875,79.82080082967366,-69.7882979578686,0.010833320353874198,0.009999823831721134,0.0,,NGC 1921W,NGC 1921W
Cl*,13.1875,13.4375,79.59458496436285,-67.27760238124212,0.015833232269734765,0.015833232269734765,32544.002763428616,,NGC 1905,NGC 1905|ESO 85-67
Cl*,13.1875,13.6875,84.59900309752832,-70.23116059346303,0.016666515348476265,0.014999949190993265,109.66770297425191,,NGC 2072,NGC 2072|ESO 57-4
GiG,nan,13.1875,65.53728384110133,-43.62954770093525,0.035832879933177034,0.022666409647508948,179.94455753326233,S0,NGC 1570,NGC 1570|NGC 1571|PGC 14971|ESO 250-19|MCG-07-10-001
GiG,nan,13.1875,58.19836852132816,-47.47751576987468,0.03116615318276613,0.025166258883733448,152.1919143316149,SB(s)bc ,NGC 1483,NGC 1483|PGC 14022|ESO 201-7
GiP,13.1875,13.625,60.88600014840382,-43.400162627849554,0.021999612429786496,0.01883296597583954,102.95335381256302,S0...,NGC 1510,NGC 1510|PGC 14375|ESO 250-3|MCG-07-09-006
EmG,nan,13.25,28.440356166155745,-23.7577850844177,0.02233301103864772,0.017333312566198716,134.28698323377785,Sa:,NGC 723,NGC 723|NGC 724|PGC 7024|ESO 477-13|MCG-04-05-016
Cl*,13.25,13.75,76.39175216819316,-66.229038570051,0.01999964766344227,0.01833308150595927,59.98151917775411,,NGC 1826,NGC 1826|ESO 85-43
EmG,nan,13.25,77.51911587183872,-36.960240221728,0.053999475578117254,0.010833320353874198,119.96303835550822,Sc,NGC 1827,NGC 1827|PGC 16849|ESO 362-6|MCG-06-12-008
OpC,13.25,13.4375,17.352083633585202,-71.76638904339586,0.016666515348476265,0.016666515348476265,0.0,,NGC 422,NGC 422|Cl Lindsay 87|Cl Kron 62|ESO 51-22
GiP,13.25,14.0,53.74670052221885,-35.171181451669995,0.01999964766344227,0.01899987872368172,109.66770297425191,Sa,NGC 1373,NGC 1373|PGC 13252|ESO 358-21|MCG-06-08-028
GiG,nan,13.25,83.3037260233272,-36.39880208704757,0.053999475578117254,0.010999806214893248,109.66770297425191,Sc:,IC 2135,IC 2135|IC 2136|PGC 17433|ESO 363-7|MCG-06-13-004
G,nan,13.25,49.85504656334802,-49.599720431794616,0.03249974761821103,0.0241664899439729,111.90581936148153,Sc,IC 1914,IC 1914|PGC 12390|ESO 200-3
GiG,nan,13.25,53.122366590566365,-15.221105593676386,0.043666253137534895,0.016166630878595992,147.71568155715565,S,NGC 1354,NGC 1354|PGC 13130|MCG-03-10-004
GiG,nan,13.25,56.321849178948156,-23.002436171653336,0.033999827914674985,0.01549983366087354,66.695868339443,Sb,NGC 1438,NGC 1438|PGC 13760|ESO 482-41|MCG-04-09-058
EmG,nan,13.25,59.59085284779691,-44.46624928935634,0.03699998850760289,0.007999859065376907,103.84860036745486,Sc,NGC 1495,NGC 1495|PGC 14190|ESO 249-34|MCG-07-09-004
GiG,nan,13.25,65.06741463752867,-45.03148842430988,0.0508328291241703,0.015833232269734765,71.61972439134819,Sb,NGC 1558,NGC 1558|PGC 14906|ESO 250-17
G,nan,13.25,10.857267850877907,-50.18286832275193,0.033666002418990634,0.0266663391801974,99.81999087044153,Sb:r,NGC 238,NGC 238|PGC 2595|ESO 194-31
EmG,nan,13.25,32.52555890308451,-32.93989866870496,0.03299920520126818,0.0133331695900987,3.9726565873325947,Sb,IC 1783,IC 1783|PGC 8279|ESO 354-46|MCG-06-05-037
G,nan,13.25,42.279970622832515,-16.99335526818699,0.035832879933177034,0.013499868894529313,6.994113710092596,S...,NGC 1114,NGC 1114|PGC 10669|MCG-03-08-029
SBG,nan,13.25,47.236444243119095,-2.955211118000052,0.026166454710317127,0.015833232269734765,152.1919143316149,S0p,NGC 1222,NGC 1222|PGC 11774|MCG-01-09-005
GiP,nan,13.25,35.76223870168618,-20.711836610841328,0.036832648872937586,0.0124998865113572,86.83891582450967,Sbc:,NGC 907,NGC 907|PGC 9054|ESO 545-10|MCG-04-06-034
Cl*,13.25,13.625,73.51799788623468,-66.68220796110297,0.0249997730227144,0.0233332068652314,19.919235846343714,,NGC 1733,NGC 1733|ESO 85-13
GiG,nan,13.3125,54.84107099707866,-22.72471726490605,0.04083257840562604,0.014999949190993265,131.60124356910228,S0,NGC 1401,NGC 1401|PGC 13457|ESO 482-26|MCG-04-09-042
Cl*,13.3125,13.5,78.14170127506368,-66.15499931944807,0.014999949190993265,0.0124998865113572,9.959617923171857,,NGC 1862,NGC 1862|ESO 85-51
GiP,13.3125,13.75,66.97901383148586,-55.05766995603809,0.03116615318276613,0.01649960260063409,87.73416237940152,Ir,NGC 1602,NGC 1602|PGC 15168|ESO 157-32
LIN,nan,13.3125,46.5251756637107,-39.036361597317864,0.03133263904378518,0.021666640707748396,31.781252698660758,Sab,NGC 1217,NGC 1217|PGC 11641|ESO 300-10|MCG-07-07-003
GiG,nan,13.3125,24.663449385341117,-42.527530829299614,0.03033287010402463,0.027999506728819176,79.67694338537486,E,NGC 641,NGC 641|PGC 6081|ESO 244-42|MCG-07-04-026
GiG,13.3125,14.25,54.72071281861928,-18.354101413129982,0.020166560411284444,0.010166523136151748,64.9053752296593,Sa,NGC 1391,NGC 1391|PGC 13436|ESO 548-59|MCG-03-10-020
Cl*,13.3125,13.75,78.41958069125646,-66.29380242376105,0.0249997730227144,0.0233332068652314,119.96303835550822,,NGC 1867,NGC 1867|ESO 85-53
GiP,nan,13.3125,65.28649295515682,-48.25469908986829,0.025499657492594675,0.021833126568767448,158.45864021585786,S0,NGC 1567,NGC 1567|PGC 14934|ESO 202-10
GiG,nan,13.3125,66.18717634062799,-54.94204168357895,0.03466662513239743,0.013499868894529313,81.9150597726045,Sa:,NGC 1581,NGC 1581|PGC 15055|ESO 157-26
LSB,nan,13.3125,27.2339330228673,-23.798136134486843,0.02233301103864772,0.017666284288236817,4.9798089615859285,S0,NGC 686,NGC 686|PGC 6655|ESO 477-6|MCG-04-05-008
G,nan,13.375,51.51077662571279,-17.591462980973915,0.026332940571336175,0.021166329351044996,32.90031089227557,Sa,NGC 1329,NGC 1329|PGC 12826|ESO 548-15|MCG-03-09-042
GiG,nan,13.375,54.162819552118094,-20.902260577353978,0.03449928549773213,0.015833232269734765,91.76277187641486,S0,NGC 1377,NGC 1377|PGC 13324|ESO 548-51|MCG-04-09-033
Cl*,13.375,13.4375,86.91379518838052,-69.13136353330765,0.0266663391801974,0.0266663391801974,32544.002763428616,,NGC 2118,NGC 2118|HD 270138|ESO 57-39
G,nan,13.375,81.48671811918551,-46.728435263221094,0.03283271934024913,0.019666249054581045,35.80986219567409,E,NGC 1930,NGC 1930|PGC 17276|ESO 253-4
GiG,nan,13.375,14.066412595614324,-52.782670547290394,0.030665841826062728,0.02299980825637017,64.9053752296593,E,NGC 312,NGC 312|PGC 3343|ESO 151-6
GiG,nan,13.375,29.636122506791676,-26.293672106250483,0.028165992589838228,0.02133324209888717,161.14437988053342,Sc,NGC 775,NGC 775|PGC 7451|ESO 477-18|MCG-05-05-024
Cl*,13.375,nan,73.58330132488918,-69.15830179939417,0.01999964766344227,0.01833308150595927,89.97227876663116,,NGC 1745,NGC 1745
GiG,nan,13.375,23.800381559176483,-39.146047605199094,0.023999577196130724,0.021666640707748396,29.990759588877054,Sa,NGC 626,NGC 626|PGC 5901|ESO 297-6|MCG-07-04-018
GiG,nan,13.375,58.392502988107424,-66.01812915867019,0.023166294117389224,0.01983316180242322,130.70599701421045,E,NGC 1490,NGC 1490|PGC 14040|ESO 83-11
G,nan,13.375,15.714357949872579,-65.6099912048161,0.06649872175923977,0.00949993936184086,145.92518844737194,Sc,NGC 360,NGC 360|PGC 3743|ESO 79-14
G,nan,13.375,1.1899833048430464,-62.06151668569795,0.01883296597583954,0.0116666034326157,29.990759588877054,Sc,NGC 7823,NGC 7823|PGC 328|ESO 111-12
G,nan,13.375,28.921353455433643,-29.922324508488114,0.03449928549773213,0.021166329351044996,108.77245641936005,Sa,NGC 749,NGC 749|PGC 7191|ESO 414-11|MCG-05-05-023
G,nan,13.375,37.13807785714761,-19.04203806633362,0.035666394072157985,0.01916636458470077,58.638649345416326,Sc,NGC 947,NGC 947|PGC 9420|ESO 545-21|MCG-03-07-022
Cl*,13.375,14.25,82.64170310783459,-63.2032989186814,0.02999989838198653,0.02999989838198653,89.97227876663116,,NGC 1997,NGC 1997|ESO 86-1
AGN,13.4375,11.3125,13.17652090903176,-31.205829751654733,0.05599901345763835,0.04183320111903284,128.91550390442674,SBbc,NGC 289,NGC 289|PGC 3089|ESO 411-25|MCG-05-03-010
EmG,nan,13.4375,53.81061743247183,-20.37375078466218,0.02483328716169535,0.014166666112251765,49.909995435220765,S0,NGC 1370,NGC 1370|PGC 13265|ESO 548-48|MCG-03-10-013
GiP,nan,13.4375,55.03750040741904,-35.626109616433254,0.03766593195167908,0.023666605474092623,83.70555288238819,I,NGC 1427A,NGC 1427A|PGC 13500|ESO 358-49|MCG-06-09-016
GiG,nan,13.4375,33.153949967103976,-31.94462740851287,0.026332940571336175,0.02233301103864772,88.62940893429338,S0a,NGC 857,NGC 857|PGC 8455|ESO 415-6|MCG-05-06-008
Cl*,13.4375,14.1875,81.17920251218405,-63.94000312255893,0.03166646453946953,0.03166646453946953,0.0,,NGC 1942,NGC 1942|ESO 85-81
GiP,nan,13.4375,50.777528497555295,-21.375205073600434,0.026999737789058627,0.022499923786489896,160.24913332564157,S0,NGC 1315,NGC 1315|PGC 12671|ESO 548-3|MCG-04-09-002
G,nan,13.4375,38.052968036092416,-17.21682539745145,0.024666374413853175,0.017666284288236817,40.95752988630225,S0,NGC 967,NGC 967|PGC 9654|ESO 545-31|MCG-03-07-030
Cl*,13.4375,14.1875,83.33750130877291,-75.37669726507013,0.03833272916940154,0.03833272916940154,89.97227876663116,,IC 2140,IC 2140|ESO 33-24
G,nan,13.4375,37.774084582091646,-36.03463006088086,0.03633319128988043,0.008333257674238133,32.90031089227557,Sab,NGC 964,NGC 964|IC 1814|PGC 9582|ESO 355-24|MCG-06-06-010
Cl*,13.4375,13.8125,79.38071125088226,-67.45053594083765,0.01833308150595927,0.016666515348476265,169.2015988745601,,NGC 1897,NGC 1897|ESO 56-92
G,nan,13.5,17.19801164138265,-28.5822874971086,0.027499622258938903,0.025499657492594675,111.90581936148153,E/S0,IC 1628,IC 1628|PGC 4075|ESO 412-7|MCG-05-03-027
GiG,nan,13.5,42.0258090385326,-13.95757523873747,0.03699998850760289,0.010499921745012972,46.776632493099285,SB,NGC 1103,NGC 1103|PGC 10597|MCG-02-08-005
GiG,13.5,15.0,44.3900926801107,-7.75882254334082,0.021666640707748396,0.012666585815787812,4.9798089615859285,,NGC 1152,NGC 1152|PGC 11182|MCG-01-08-019|SDSS J025733.62-074531.7
GiP,nan,13.5,48.20232178421805,-5.224696856540257,0.020166560411284444,0.017666284288236817,95.7913813734282,,NGC 1248,NGC 1248|PGC 11970|MCG-01-09-016
EmG,nan,13.5,24.097575042794766,-37.32156747410541,0.01833308150595927,0.015833232269734765,177.25881786858676,Sa:,NGC 633,NGC 633|PGC 5960|ESO 297-11|MCG-06-04-056
OpC,13.5,13.625,18.155708323403218,-71.76160791097685,0.01833308150595927,0.01833308150595927,0.0,,IC 1660,IC 1660|Cl Kron 64|Cl Lindsay 89|ESO 51-24
GiP,nan,13.5,76.36042209047032,-49.567499014385085,0.01549983366087354,0.009666638666271472,60.87676573264596,Sc,NGC 1803,NGC 1803|PGC 16715|ESO 203-18
GiG,nan,13.5,56.55729604492223,-36.69630805182038,0.03199943626150763,0.026999737789058627,84.60079943728005,SB0,NGC 1460,NGC 1460|PGC 13805|ESO 358-62|MCG-06-09-031
EmG,nan,13.5,86.76988310256836,-51.552946213648454,0.035332568576473634,0.015166435052012315,161.14437988053342,Sbc,NGC 2104,NGC 2104|PGC 17822|ESO 205-2
GiG,nan,13.5,55.43616830398891,-18.266963567246258,0.03249974761821103,0.024499888552834123,68.93398472667263,Sa,IC 346,IC 346|PGC 13575|ESO 548-78|MCG-03-10-035
GiG,nan,13.5,53.47115361562763,-20.282504579992697,0.021666640707748396,0.019499763193561993,19.919235846343714,S0,NGC 1362,NGC 1362|PGC 13196|ESO 548-41|MCG-03-10-008
EmG,nan,13.5,64.43666715824554,-50.16432094406076,0.025499657492594675,0.009666638666271472,166.51585920988452,Sc/Ir,NGC 1556,NGC 1556|PGC 14818|ESO 202-4
G,nan,13.5,40.8718998046778,-14.754352663912547,0.03016638424300558,0.02083293074218377,98.92474431554969,,NGC 1076,NGC 1076|PGC 10313|MCG-03-08-003
GiG,nan,13.5,43.639635890339356,-18.63513125407743,0.05599901345763835,0.012666585815787812,60.87676573264596,Sc,NGC 1145,NGC 1145|PGC 10965|ESO 546-29|MCG-03-08-042
GiG,nan,13.5,14.173545820293258,-52.975906844193794,0.03033287010402463,0.025333171631575623,165.62061265499267,E,NGC 323,NGC 323|PGC 3374|ESO 151-9
Cl*,13.5,13.5625,73.73337424133268,-68.18926188070951,0.0249997730227144,0.021666640707748396,49.909995435220765,,NGC 1749,NGC 1749|ESO 56-26
GiG,nan,13.5,55.17550096450456,-37.510859336763126,0.024666374413853175,0.021999612429786496,44.98613938331558,E,NGC 1419,NGC 1419|PGC 13534|ESO 301-23|MCG-06-09-017
EmG,nan,13.5625,53.36116707942292,-23.712789505712955,0.04299945591981244,0.009166540752979634,139.65846256312895,Sbc,IC 1952,IC 1952|PGC 13171|ESO 482-8|MCG-04-09-025
GiG,nan,13.5625,23.901978915533125,-39.35788592230702,0.03166646453946953,0.0233332068652314,53.9386049322341,S0,NGC 630,NGC 630|PGC 5924|ESO 297-9|MCG-07-04-020
